Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
7450	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|P84317|EF1A_HELAM, sp|Q2HJN9|EF1A4_OSCTI, sp|Q2HJN4|EF1A1_OSCTI, sp|P25166|EF1A_STYLE, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P05303|EF1A2_DROME, sp|Q2HJN8|EF1A2_OSCTI, sp|P50256|EF1AC_PORPU, sp|P50257|EF1AS_PORPU, sp|Q8LPC4|EF1A_NEOYE, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|P27592|EF1A_ONCVO, sp|Q59QD6|EF1A2_CANAL, sp|P02993|EF1A_ARTSA, sp|P29520|EF1A_BOMMO, sp|P84319|EF1A_HELAL, sp|P0CT54|EF1A2_SCHPO, sp|P53013|EF1A_CAEEL, sp|Q27139|EF1A1_EUPCR, sp|P19039|EF1A_APIME, sp|P0CT53|EF1A1_SCHPO, sp|P84321|EF1A_ADIBE, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P84322|EF1A_ANIIF, sp|P84318|EF1A_HELGL, sp|P08736|EF1A1_DROME, sp|P0CT55|EF1A3_SCHPO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P41752|EF1A_EREGS, sp|P84316|EF1A_HELZE, sp|P84320|EF1A_HELDI, sp|Q2HJN6|EF1A3_OSCTI	409370, 7460, 284811, 7227, 5908, 2787, 5949, 5936, 5580, 237561, 7102, 2788, 29058, 7108, 6282, 38043, 56372, 85549, 38051, 7091, 7113, 141969, 38052, 559292, 4829, 29924, 294746, 284812, 38040, 6239
7062	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P90519|EF1A_CRYPV, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|Q00080|EF1A_PLAFK, sp|P0CT54|EF1A2_SCHPO, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 4577, 141969, 559292, 5807, 4829, 4565, 29924, 39947, 284812, 294746, 5839
7372	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P90519|EF1A_CRYPV, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|Q00080|EF1A_PLAFK, sp|P0CT54|EF1A2_SCHPO, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 4577, 141969, 559292, 5807, 4829, 4565, 29924, 39947, 284812, 294746, 5839
8419	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P90519|EF1A_CRYPV, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|Q00080|EF1A_PLAFK, sp|P0CT54|EF1A2_SCHPO, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 4577, 141969, 559292, 5807, 4829, 4565, 29924, 39947, 284812, 294746, 5839
8924	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P84317|EF1A_HELAM, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|Q2HJN8|EF1A2_OSCTI, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|P27592|EF1A_ONCVO, sp|P84319|EF1A_HELAL, sp|P0CT54|EF1A2_SCHPO, sp|P0CT53|EF1A1_SCHPO, sp|P84321|EF1A_ADIBE, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P84322|EF1A_ANIIF, sp|P84318|EF1A_HELGL, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI, sp|P84320|EF1A_HELDI	409370, 284811, 237561, 7102, 29058, 6282, 38043, 56372, 38051, 141969, 38052, 559292, 4829, 29924, 294746, 284812, 38040
11116	Eukaryota							sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|P0CY35|EF1A1_CANAL, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|P02993|EF1A_ARTSA, sp|A5DPE3|EF1A_PICGU, sp|Q07051|EF1A_EIMBO, sp|P41752|EF1A_EREGS	409370, 284811, 5803, 5580, 237561, 85549, 559292, 4829, 294746
16259	Eukaryota							sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P17786|EF1A_SOLLC, sp|P25698|EF1A_SOYBN, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P34824|EF1A1_HORVU, sp|P0CY35|EF1A1_CANAL, sp|P34823|EF1A2_DAUCA, sp|P50256|EF1AC_PORPU, sp|Q8W4H7|EF1A2_ARATH, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P43643|EF1A_TOBAC, sp|Q59QD6|EF1A2_CANAL, sp|P02994|EF1A_YEAST, sp|P0CT54|EF1A2_SCHPO, sp|Q40034|EF1A2_HORVU, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|Q8GTY0|EF1A4_ARATH, sp|A5DPE3|EF1A_PICGU, sp|P0DH99|EF1A1_ARATH, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI, sp|Q0WL56|EF1A3_ARATH	409370, 284811, 4081, 2787, 3702, 237561, 4577, 4513, 4097, 4039, 141969, 559292, 4829, 4565, 39947, 284812, 294746, 3847
9021	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P17786|EF1A_SOLLC, sp|P86939|EF1A2_TRYB2, sp|P14963|EF1A_EUGGR, sp|P84317|EF1A_HELAM, sp|P25698|EF1A_SOYBN, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|P25166|EF1A_STYLE, sp|P34824|EF1A1_HORVU, sp|P34823|EF1A2_DAUCA, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|O49169|EF1A_MANES, sp|P50256|EF1AC_PORPU, sp|Q8W4H7|EF1A2_ARATH, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P43643|EF1A_TOBAC, sp|Q8LPC4|EF1A_NEOYE, sp|P84315|EF1A_HELVI, sp|Q00080|EF1A_PLAFK, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|P86934|EF1A1_TRYB2, sp|P84319|EF1A_HELAL, sp|P54959|EF1A_BLAHO, sp|Q27139|EF1A1_EUPCR, sp|Q40034|EF1A2_HORVU, sp|Q41803|EF1A_MAIZE, sp|P29521|EF1A1_DAUCA, sp|P84321|EF1A_ADIBE, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|Q8GTY0|EF1A4_ARATH, sp|Q41011|EF1A_PEA, sp|P84322|EF1A_ANIIF, sp|P84318|EF1A_HELGL, sp|P0DH99|EF1A1_ARATH, sp|Q07051|EF1A_EIMBO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P41752|EF1A_EREGS, sp|P84316|EF1A_HELZE, sp|P86933|EF1A_TRYBB, sp|P84320|EF1A_HELDI, sp|Q0WL56|EF1A3_ARATH	284811, 3983, 5908, 4081, 2787, 5949, 5936, 5803, 3702, 237561, 7102, 3039, 2788, 4577, 29058, 7108, 38043, 56372, 4513, 4097, 38051, 7113, 4039, 185431, 12968, 141969, 3888, 3847, 38052, 559292, 4829, 4565, 29924, 39947, 294746, 5839, 5702, 38040
14960	Eukaryota							sp|P60010|ACT_YEAST, sp|Q9UVZ8|ACT_CANDC, sp|A5DQP9|ACT_PICGU, sp|Q75D00|ACT_EREGS, sp|P60011|ACT_SACBA, sp|P26197|ACT2_ABSGL, sp|O74258|ACT_OGAPD, sp|P14235|ACT_CANAX	559292, 4829, 284811, 294746, 871575, 5476, 4931, 573826
7752	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P90519|EF1A_CRYPV, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|Q00080|EF1A_PLAFK, sp|P0CT54|EF1A2_SCHPO, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 4577, 141969, 559292, 5807, 4829, 4565, 29924, 39947, 284812, 294746, 5839
12354	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P84317|EF1A_HELAM, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|P02993|EF1A_ARTSA, sp|P29520|EF1A_BOMMO, sp|P0CT54|EF1A2_SCHPO, sp|P84319|EF1A_HELAL, sp|P19039|EF1A_APIME, sp|P0CT53|EF1A1_SCHPO, sp|P84321|EF1A_ADIBE, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P84322|EF1A_ANIIF, sp|P84318|EF1A_HELGL, sp|P0CT55|EF1A3_SCHPO, sp|Q26487|EF1A_SPOFR, sp|P41752|EF1A_EREGS, sp|P84316|EF1A_HELZE, sp|P84320|EF1A_HELDI, sp|Q2HJN6|EF1A3_OSCTI	409370, 7460, 284811, 237561, 7102, 29058, 7108, 38043, 56372, 85549, 38051, 7091, 7113, 141969, 38052, 559292, 4829, 29924, 294746, 284812, 38040
18299	Eukaryota							sp|P60010|ACT_YEAST, sp|Q9UVZ8|ACT_CANDC, sp|A5DQP9|ACT_PICGU, sp|Q75D00|ACT_EREGS, sp|P60011|ACT_SACBA, sp|O74258|ACT_OGAPD, sp|P26197|ACT2_ABSGL, sp|P14235|ACT_CANAX	559292, 4829, 284811, 294746, 871575, 5476, 4931, 573826
8067	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P90519|EF1A_CRYPV, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|Q00080|EF1A_PLAFK, sp|P0CT54|EF1A2_SCHPO, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 4577, 141969, 559292, 5807, 4829, 4565, 29924, 39947, 284812, 294746, 5839
20337	Eukaryota							sp|P60010|ACT_YEAST, sp|Q75D00|ACT_EREGS, sp|P60011|ACT_SACBA, sp|P26197|ACT2_ABSGL	559292, 4829, 284811, 4931
9152	Eukaryota							sp|P86700|ACT_CHIOP, sp|P35432|ACT1_ECHGR, sp|Q96483|ACT2_SOLLC, sp|P91754|ACT_LUMRU, sp|P10982|ACT1_ABSGL, sp|P02582|ACT1_MAIZE, sp|Q11212|ACT_SPOLI, sp|Q96481|ACT4_SOLLC, sp|P53458|ACT5_DIBDE, sp|A5DQP9|ACT_PICGU, sp|P93584|ACT9_SOLTU, sp|Q96482|ACT1_SOLLC, sp|P30172|ACT12_SOLTU, sp|Q96484|ACT3_SOLLC, sp|P81228|ACT5_SOLTU, sp|P81229|ACT8_SOLTU, sp|P93371|ACT5_TOBAC, sp|P93375|ACT7_TOBAC, sp|P93373|ACT3_TOBAC, sp|P93587|ACT1_SOLTU, sp|P93586|ACT2_SOLTU, sp|P30170|ACT10_SOLTU, sp|P93374|ACT2_TOBAC, sp|P93372|ACT4_TOBAC, sp|P02578|ACT1_ACACA, sp|P93585|ACT4_SOLTU, sp|P53459|ACT6_DIBDE	4081, 4113, 7109, 41210, 6210, 35632, 4577, 28845, 4097, 4829, 294746, 5755
15737	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P17786|EF1A_SOLLC, sp|P86939|EF1A2_TRYB2, sp|P84317|EF1A_HELAM, sp|O64937|EF1A_ORYSJ, sp|P34824|EF1A1_HORVU, sp|P34823|EF1A2_DAUCA, sp|O49169|EF1A_MANES, sp|P05303|EF1A2_DROME, sp|Q8W4H7|EF1A2_ARATH, sp|Q03033|EF1A_WHEAT, sp|P90519|EF1A_CRYPV, sp|P43643|EF1A_TOBAC, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|P86934|EF1A1_TRYB2, sp|P84319|EF1A_HELAL, sp|Q40034|EF1A2_HORVU, sp|Q41803|EF1A_MAIZE, sp|P19039|EF1A_APIME, sp|P29521|EF1A1_DAUCA, sp|P84321|EF1A_ADIBE, sp|P84318|EF1A_HELGL, sp|A5DPE3|EF1A_PICGU, sp|Q8GTY0|EF1A4_ARATH, sp|Q41011|EF1A_PEA, sp|P84322|EF1A_ANIIF, sp|P0DH99|EF1A1_ARATH, sp|Q07051|EF1A_EIMBO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P86933|EF1A_TRYBB, sp|P84320|EF1A_HELDI, sp|P84316|EF1A_HELZE, sp|Q0WL56|EF1A3_ARATH, sp|O24534|EF1A_VICFA	409370, 7460, 7227, 3983, 5908, 4081, 5803, 3702, 7102, 3906, 4577, 29058, 7108, 38043, 56372, 4513, 4097, 38051, 7113, 4039, 185431, 3888, 38052, 559292, 5807, 4829, 4565, 29924, 39947, 294746, 38040, 5702
23458	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|O64937|EF1A_ORYSJ, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P90519|EF1A_CRYPV, sp|Q2HJN8|EF1A2_OSCTI, sp|Q03033|EF1A_WHEAT, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|Q00080|EF1A_PLAFK, sp|P0CT54|EF1A2_SCHPO, sp|Q41803|EF1A_MAIZE, sp|P0CT53|EF1A1_SCHPO, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 4577, 141969, 559292, 5807, 4829, 4565, 29924, 39947, 284812, 294746, 5839
15475	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P17786|EF1A_SOLLC, sp|P86939|EF1A2_TRYB2, sp|P84317|EF1A_HELAM, sp|O64937|EF1A_ORYSJ, sp|P34824|EF1A1_HORVU, sp|P34823|EF1A2_DAUCA, sp|O49169|EF1A_MANES, sp|P05303|EF1A2_DROME, sp|Q8W4H7|EF1A2_ARATH, sp|Q03033|EF1A_WHEAT, sp|P90519|EF1A_CRYPV, sp|P43643|EF1A_TOBAC, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|P86934|EF1A1_TRYB2, sp|P84319|EF1A_HELAL, sp|Q40034|EF1A2_HORVU, sp|Q41803|EF1A_MAIZE, sp|P19039|EF1A_APIME, sp|P29521|EF1A1_DAUCA, sp|P84321|EF1A_ADIBE, sp|P84318|EF1A_HELGL, sp|A5DPE3|EF1A_PICGU, sp|Q8GTY0|EF1A4_ARATH, sp|Q41011|EF1A_PEA, sp|P84322|EF1A_ANIIF, sp|P0DH99|EF1A1_ARATH, sp|Q07051|EF1A_EIMBO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P86933|EF1A_TRYBB, sp|P84320|EF1A_HELDI, sp|P84316|EF1A_HELZE, sp|Q0WL56|EF1A3_ARATH, sp|O24534|EF1A_VICFA	409370, 7460, 7227, 3983, 5908, 4081, 5803, 3702, 7102, 3906, 4577, 29058, 7108, 38043, 56372, 4513, 4097, 38051, 7113, 4039, 185431, 3888, 38052, 559292, 5807, 4829, 4565, 29924, 39947, 294746, 38040, 5702
16091	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P17786|EF1A_SOLLC, sp|P86939|EF1A2_TRYB2, sp|P84317|EF1A_HELAM, sp|O64937|EF1A_ORYSJ, sp|P34824|EF1A1_HORVU, sp|P34823|EF1A2_DAUCA, sp|O49169|EF1A_MANES, sp|P05303|EF1A2_DROME, sp|Q8W4H7|EF1A2_ARATH, sp|Q03033|EF1A_WHEAT, sp|P90519|EF1A_CRYPV, sp|P43643|EF1A_TOBAC, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|P86934|EF1A1_TRYB2, sp|P84319|EF1A_HELAL, sp|Q40034|EF1A2_HORVU, sp|Q41803|EF1A_MAIZE, sp|P19039|EF1A_APIME, sp|P29521|EF1A1_DAUCA, sp|P84321|EF1A_ADIBE, sp|P84318|EF1A_HELGL, sp|A5DPE3|EF1A_PICGU, sp|Q8GTY0|EF1A4_ARATH, sp|Q41011|EF1A_PEA, sp|P84322|EF1A_ANIIF, sp|P0DH99|EF1A1_ARATH, sp|Q07051|EF1A_EIMBO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P86933|EF1A_TRYBB, sp|P84320|EF1A_HELDI, sp|P84316|EF1A_HELZE, sp|Q0WL56|EF1A3_ARATH, sp|O24534|EF1A_VICFA	409370, 7460, 7227, 3983, 5908, 4081, 5803, 3702, 7102, 3906, 4577, 29058, 7108, 38043, 56372, 4513, 4097, 38051, 7113, 4039, 185431, 3888, 38052, 559292, 5807, 4829, 4565, 29924, 39947, 294746, 38040, 5702
17100	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|P17786|EF1A_SOLLC, sp|P86939|EF1A2_TRYB2, sp|P84317|EF1A_HELAM, sp|O64937|EF1A_ORYSJ, sp|P34824|EF1A1_HORVU, sp|P34823|EF1A2_DAUCA, sp|O49169|EF1A_MANES, sp|P05303|EF1A2_DROME, sp|Q8W4H7|EF1A2_ARATH, sp|Q03033|EF1A_WHEAT, sp|P90519|EF1A_CRYPV, sp|P43643|EF1A_TOBAC, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|P86934|EF1A1_TRYB2, sp|P84319|EF1A_HELAL, sp|Q40034|EF1A2_HORVU, sp|Q41803|EF1A_MAIZE, sp|P19039|EF1A_APIME, sp|P29521|EF1A1_DAUCA, sp|P84321|EF1A_ADIBE, sp|P84318|EF1A_HELGL, sp|A5DPE3|EF1A_PICGU, sp|Q8GTY0|EF1A4_ARATH, sp|Q41011|EF1A_PEA, sp|P84322|EF1A_ANIIF, sp|P0DH99|EF1A1_ARATH, sp|Q07051|EF1A_EIMBO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P86933|EF1A_TRYBB, sp|P84320|EF1A_HELDI, sp|P84316|EF1A_HELZE, sp|Q0WL56|EF1A3_ARATH, sp|O24534|EF1A_VICFA	409370, 7460, 7227, 3983, 5908, 4081, 5803, 3702, 7102, 3906, 4577, 29058, 7108, 38043, 56372, 4513, 4097, 38051, 7113, 4039, 185431, 3888, 38052, 559292, 5807, 4829, 4565, 29924, 39947, 294746, 38040, 5702
7412	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|P84317|EF1A_HELAM, sp|Q2HJN9|EF1A4_OSCTI, sp|Q2HJN4|EF1A1_OSCTI, sp|P25166|EF1A_STYLE, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P05303|EF1A2_DROME, sp|Q2HJN8|EF1A2_OSCTI, sp|P50256|EF1AC_PORPU, sp|P50257|EF1AS_PORPU, sp|Q8LPC4|EF1A_NEOYE, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|P27592|EF1A_ONCVO, sp|Q59QD6|EF1A2_CANAL, sp|P02993|EF1A_ARTSA, sp|P29520|EF1A_BOMMO, sp|P84319|EF1A_HELAL, sp|P0CT54|EF1A2_SCHPO, sp|P53013|EF1A_CAEEL, sp|Q27139|EF1A1_EUPCR, sp|P19039|EF1A_APIME, sp|P0CT53|EF1A1_SCHPO, sp|P84321|EF1A_ADIBE, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P84322|EF1A_ANIIF, sp|P84318|EF1A_HELGL, sp|P08736|EF1A1_DROME, sp|P0CT55|EF1A3_SCHPO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P41752|EF1A_EREGS, sp|P84316|EF1A_HELZE, sp|P84320|EF1A_HELDI, sp|Q2HJN6|EF1A3_OSCTI	409370, 7460, 284811, 7227, 5908, 2787, 5949, 5936, 5580, 237561, 7102, 2788, 29058, 7108, 6282, 38043, 56372, 85549, 38051, 7091, 7113, 141969, 38052, 559292, 4829, 29924, 294746, 284812, 38040, 6239
5308	Eukaryota							sp|P14865|EF1A3_MUCCL, sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|P14963|EF1A_EUGGR, sp|P84317|EF1A_HELAM, sp|Q2HJN9|EF1A4_OSCTI, sp|Q2HJN4|EF1A1_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|P06805|EF1A1_MUCCL, sp|P50256|EF1AC_PORPU, sp|Q2HJN8|EF1A2_OSCTI, sp|P84315|EF1A_HELVI, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|P84319|EF1A_HELAL, sp|P54959|EF1A_BLAHO, sp|P0CT54|EF1A2_SCHPO, sp|P19039|EF1A_APIME, sp|P0CT53|EF1A1_SCHPO, sp|P84321|EF1A_ADIBE, sp|P14864|EF1A2_MUCCL, sp|A5DPE3|EF1A_PICGU, sp|P84322|EF1A_ANIIF, sp|P84318|EF1A_HELGL, sp|P0CT55|EF1A3_SCHPO, sp|Q04634|EF1A_TETPY, sp|Q26487|EF1A_SPOFR, sp|P41752|EF1A_EREGS, sp|P84316|EF1A_HELZE, sp|P84320|EF1A_HELDI, sp|Q2HJN6|EF1A3_OSCTI	409370, 7460, 284811, 5908, 2787, 237561, 5580, 7102, 3039, 29058, 7108, 38043, 56372, 38051, 7113, 12968, 141969, 38052, 559292, 4829, 29924, 294746, 284812, 38040
19778	Eukaryota							sp|P28295|EF1A_ABSGL, sp|P41745|EF1A_BLAAD, sp|Q00251|EF1A_AURPU, sp|P25698|EF1A_SOYBN, sp|Q2HJN4|EF1A1_OSCTI, sp|Q2HJN9|EF1A4_OSCTI, sp|P0CY35|EF1A1_CANAL, sp|Q2HJN8|EF1A2_OSCTI, sp|P02994|EF1A_YEAST, sp|Q59QD6|EF1A2_CANAL, sp|P0CT54|EF1A2_SCHPO, sp|P0CT53|EF1A1_SCHPO, sp|A5DPE3|EF1A_PICGU, sp|P0CT55|EF1A3_SCHPO, sp|P41752|EF1A_EREGS, sp|Q2HJN6|EF1A3_OSCTI	409370, 284811, 237561, 5580, 141969, 559292, 4829, 294746, 284812, 3847
